STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
TX,0.0,2,2,1.0,0.0,30000.0,1.0,N,1,1,TX_WB901_01302019_0300237_0,N,6.0,100.0,2019,1,30,18,81143.30357142857,1332.616071428571,93.3,25.5,11.1,26.4,81.9,14.6,65.6,8.4,38.0,20.5,0.0870122605006759,0.058388886299007,N,10,1,11,8,9,6,2,not given_,not given_,not given_,65.9,0.6,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,00,00,00,68,NN,,1,2,,,5,1,1,11,1,9705,,SAINTS,CIR,,,Fort Worth,TX,76108,,,0,0,0,0,,213,NNN,,,Unintentional,Other,Heat source: other,"Item First Ignited, Other",Cardboard,,,,Extinguish,,Present,Detectors Present,,"Elementary school, including kindergarten",,,,More than 1 type present
GA,6.0,2,3,2.0,0.0,1000.0,2.0,Y,1,N,GA_04405_04232021_0292406_0,Y,4.0,48.0,2021,4,23,22,67502.18181818182,1494.6942148760331,93.6,61.1,14.8,29.3,84.3,14.3,62.5,22.9,30.0,11.2,0.0244159190535296,0.9359906986975034,3,7,8,1,2,1,4,4,9,not given_,not given_,82.69999999999999,0.2,0.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,72,43,12,41,18,NNN,1,2,,,1,,,87,1,2051,,Stablewood,CV,,,Lithonia,GA,30058,,,0,0,0,0,,419,,,NNN,Unintentional,"Exterior balcony, unenclosed porch",Hot ember or ash,Exterior wall covering or finish,Plastic,Improper container or storage,,,Investigate fire out on arrival,,None Present,Detectors Present,Unattended or unsupervised person,1 or 2 family dwelling,,,,Smoke
TX,1.0,3,3,3.0,0.0,800.0,1.0,Y,1,1,TX_KA514_10282021_0280017_0,N,8.0,51.0,2021,10,28,6,87741.32231404958,1744.1652892561983,96.5,61.9,8.1,29.7,79.3,10.6,69.0,15.2,72.0,9.4,0.2139510884699176,0.219315631705679,1,1,1,3,1,1,9,4,9,not given_,not given_,94.3,0.8999999999999999,0.2,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,14,13,12,99,35,NNN,1,2,,,1,,,10,1,5751,,Greenhouse,RD,,2312,Katy,TX,77449,,,0,0,0,0,,429,,,NNN,Failure of equipment or heat source,"Common room, den, family room, living room, lounge",Arcing,Exterior wall covering or finish,Multiple types of material,"Arc from faulty contact, broken conductor",,,"Fire, other",,Present,Detectors Present,Asleep,Multifamily dwellings,,,,Smoke
GA,1.0,3,2,2.0,1.0,2000.0,2.0,Y,1,N,GA_14701_12122021_005122_0,Y,10.0,63.0,2021,12,12,12,92231.80165289258,1722.8429752066118,96.8,49.6,10.3,32.6,88.7,14.7,65.7,3.4,93.0,9.7,0.0565420310069202,0.3262968724853817,N,2,1,5,1,1,9,4,not given_,2,7,90.8,0.2,0.2,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,21,13,14,99,54,,1,2,26,70,1,,,11,1,6008,,Centerhill Church,RD,,,Loganville,GA,30052,,MCCULLERS RD WALKER BENNETT,0,0,0,0,U,419,NNN,N,227,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,Arcing,Floor covering or rug/carpet/mat,Multiple types of material,Equipment overloaded,Household utensils,70,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,Surge protector,Smoke
TX,12.0,2,2,3.0,0.0,800.0,1.0,Y,1,1,TX_DH807_01212020_0014252_0,N,5.0,34.0,2020,1,21,20,33617.62831858407,1042.274336283186,89.1,30.5,18.7,8.1,73.6,18.0,47.2,11.7,50.0,13.0,0.0626877776344165,0.5658120288278989,N,2,1,1,4,8,9,4,not given_,not given_,not given_,19.1,0.7,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,23,66,99,99,12,,1,2,,,1,1,3,11,1,3303,,SOUTHERN OAKS,BLVD,,10102,Dallas,TX,75216,,TIPS BLVD,0,0,0,0,,429,,,,Unintentional,"Dining room, cafeteria bar area, beverage service",Candle,Multiple items first ignited,Multiple types of material,Heat source too close to combustibles.,,,Extinguish,,Present,Detectors Present,,Multifamily dwellings,,,,Smoke
GA,1.0,5,2,3.0,0.0,12000.0,3.0,Y,1,N,GA_06013_05082020_0004990_0,Y,5.0,143.0,2020,5,8,16,82190.12389380531,1449.823008849558,93.2,56.7,6.0,58.7,86.6,14.0,72.9,15.1,72.0,22.3,0.076911177001418,0.294495294572644,N,2,8,11,1,1,6,4,9,not given_,not given_,68.3,0.5,0.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,25,13,16,63,NN,NNN,1,2,,,1,,,81,1,3019,,WINGATE,WAY,,,SANDY SPRINGS,GA,30350,,,0,0,0,0,1,429,,,,Cause under investigation,"Bathroom, checkroom, lavatory, locker room",Arcing,Interior ceiling cover or finish,"Sawn wood, including all finished lumber",,,,Incident command,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
CA,0.0,3,4,18.0,0.0,6000.0,1.0,Y,U,N,CA_19105_01182020_663_0,N,4.0,67.0,2020,1,18,11,64934.94690265488,1559.41592920354,93.5,72.3,12.3,24.0,88.3,17.0,60.3,8.3,83.0,5.4,0.2609803824840083,0.0623057569927482,N,3,1,3,1,4,6,7,not given_,not given_,not given_,20.0,5.8,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,38,10,44,61,30,,1,2,,,,,,11,1,01231,N,PARAISO,ST,,,SAN PEDRO,CA,90731,,PARAISO                     ST,0,0,0,0,2,700,NNN,,341,Failure of equipment or heat source,"Processing/manufacturing area, workroom","Heat from powered equipment, other","Chips, including wood chips","Wood chips, sawdust, shavings","Electrical failure, malfunction, other",,,Extinguish,,None Present,Undetermined,,"Manufacturing, processing",,,Air compressor,
TX,1.0,2,2,1.0,0.0,1500.0,1.0,Y,1,N,TX_NP401_05272021_966_0,Y,6.0,76.0,2021,5,27,8,76756.06611570249,1261.214876033058,87.8,8.3,12.2,14.4,81.0,16.7,57.1,25.2,89.0,14.8,0.069067860556366,0.0381809950198702,N,4,1,1,4,8,6,4,not given_,not given_,not given_,72.19999999999999,1.3,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,47,61,96,67,11,,1,2,,,1,,,11,1,1140,,NIGHTHAWK,TRL,,,Alvarado,TX,76009,,,0,0,0,0,1,419,NNN,N,,Unintentional,"Vehicle storage area; garage, carport",Cigarette,"Rubbish, trash, or waste","Paper, including cellulose, waxed paper",Abandoned or discarded materials or products,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
TX,1.0,2,3,1.0,0.0,2800.0,1.0,Y,1,N,TX_KA926_05272020_5270663_0,N,5.0,89.0,2020,5,27,16,49669.56637168142,1074.2389380530974,91.1,33.9,8.8,23.0,63.6,16.4,62.0,27.9,72.0,14.8,0.318988231161075,0.232624860940336,N,2,1,UU_,5,1,UU_,4,9,UU_,UU_,24.6,0.0,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,20,73,10,UU,UU,NNN,1,2,UU,UU,1,,,11,1,10911,,GATLINBURG,DR,,,Houston,TX,77031,,,0,0,0,0,1,419,,,NNN,Unintentional,"Function area, other",Lightning,"Structural component or finish, other",Undetermined,Undetermined,Undetermined,UU,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
GA,0.0,U,3,2.0,0.0,4620.0,1.0,Y,1,1,GA_02203_05172021_0002219_0,Y,3.0,161.0,2021,5,17,6,57864.4958677686,1046.9256198347107,91.4,33.7,15.5,27.0,87.5,16.1,58.0,13.6,94.0,0.0,0.0531522061399962,0.2486725425190695,N,7,1,UU_,UU_,3,7,1,not given_,not given_,not given_,57.1,0.3,1.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,71,UU,33,71,UU,,1,2,,,1,1,3,11,1,301,,Adamson,SQ,,,Carrollton,GA,30117,,,0,0,0,0,,161,,,,Cause undetermined after investigation,"Substructure area or space, crawl space",Undetermined,Linen; other than bedding,"Fabric, fiber, cotton, blends, rayon, wool",Undetermined,,,Extinguish,,Present,Detectors Present,,Restaurant or cafeteria,,,,Smoke
CA,1.0,2,2,2.0,0.0,2800.0,1.0,Y,1,N,CA_30555_06262021_0075203_0,N,4.0,22.0,2021,6,26,11,200110.9834710744,3059.7520661157023,96.3,72.1,4.9,65.3,98.5,12.1,68.9,17.8,84.0,11.2,0.1600045617836574,0.0093516564976905,N,2,8,1,1,6,2,4,not given_,not given_,not given_,97.4,2.7,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,24,11,61,27,12,,1,2,,,3,,,87,1,74,,LAURELHURST,DR,,,LADERA RANCH UNC,CA,92694,,33569908117635459,0,0,0,0,U,419,NNN,N,646,Unintentional,"Cooking area, kitchen","Spark, ember or flame from operating equipment","Atomized liquid, vaporized liquid, aerosol.","Cooking oil, transformer or lubricating oil",Heat source too close to combustibles.,,,Investigate fire out on arrival,,None Present,Detectors Present,,1 or 2 family dwelling,,,"Range, stove with/without oven, cooking surface",Combination smoke - heat
TX,1.0,3,2,2.0,0.0,3176.0,2.0,Y,1,N,TX_GC411_05062019_0001385_0,Y,4.0,51.0,2019,5,6,20,111467.51785714286,1430.517857142857,95.2,12.6,10.9,32.7,88.0,14.7,67.9,27.4,58.0,11.2,0.0230927835051546,0.0734536082474226,N,2,1,3,1,8,4,4,not given_,1,6,83.4,0.5,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,25,13,81,41,30,,1,2,17,63,1,,,11,1,3009,,GLENBROOK,DR,,,MIDLOTHIAN,TX,76065,,,0,0,0,0,1,419,200,U,141,Failure of equipment or heat source,"Bathroom, checkroom, lavatory, locker room",Arcing,"Electrical wire, cable insulation",Plastic,"Electrical failure, malfunction, other",Structural member or framing,63,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,"Personal & home products, other",Undetermined,"Heater, excluding catalytic and oil-filled heaters",Smoke
IL,1.0,2,4,1.0,0.0,825.0,1.0,Y,N,N,IL_CS462_07052020_001299_0,Y,5.0,113.0,2020,7,5,0,64320.76991150443,1444.115044247788,93.2,86.1,13.4,22.7,92.1,19.9,57.8,30.1,57.0,16.6,0.1980990495247623,0.4477238619309654,N,4,1,1,3,8,not given_,4,3,8,1,9.2,0.7,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,47,54,96,,11,313,1,2,88,14,,,,10,1,2,N,IRVING,,,,Hillside,IL,60162,,,0,0,0,0,U,419,NNN,N,,Unintentional,"Vehicle storage area; garage, carport",Fireworks,"Rubbish, trash, or waste",,Abandoned or discarded materials or products,"Pyrotechnics, explosives",14,"Fire, other",Significant/unusual fuel load from contents,None Present,None Present,,1 or 2 family dwelling,,,,
TX,12.0,3,2,2.0,0.0,1000.0,1.0,Y,1,N,TX_DH717_12092022_0025216_0,Y,3.0,47.0,2022,12,9,21,69678.0,1373.0,92.5,19.6,6.0,44.9,84.7,9.3,74.8,18.2,84.0,11.2,0.3253785435670628,0.3284191774931662,N,7,1,3,1,1,6,4,not given_,not given_,not given_,79.2,0.7,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,75,13,17,63,30,,1,2,,,1,,,11,1,4049,N,STAR,DR,,108,IRVING,TX,75038,,,0,0,0,0,,429,,,,Failure of equipment or heat source,Wall assembly,Arcing,Structural member or framing,"Sawn wood, including all finished lumber","Electrical failure, malfunction, other",,,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
TX,1.0,2,3,1.0,0.0,1800.0,1.0,Y,1,N,TX_KA926_08042021_8040907_0,N,6.0,200.0,2021,8,4,20,76608.94214876034,1780.4132231404958,95.7,45.4,11.3,23.4,83.5,17.6,62.6,30.5,74.0,7.6,0.1253841263113277,0.6179665147822401,N,4,1,UU_,4,3,7,4,9,3,7,62.8,0.1,0.3,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,47,61,30,70,UU,NNN,1,2,34,71,1,,,11,1,7819,,CHASEVIEW,DR,,,Houston,TX,77489,,,0,0,0,0,,419,,,NNN,Unintentional,"Vehicle storage area; garage, carport",Cigarette,"Soft goods, wearing apparel, other","Fabric, textile, fur, other",Undetermined,Wearing apparel not on a person,71,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
CA,1.0,2,4,2.0,0.0,2000.0,1.0,Y,N,N,CA_19110_03012022_2073793_0,Y,4.0,189.0,2022,3,1,16,86290.0,1807.0,96.5,67.9,10.8,12.2,90.1,16.5,60.0,19.5,26.0,7.2,0.577286470143613,0.0119551524313429,N,2,1,1,8,1,6,4,9,1,UU_,15.2,7.300000000000001,0.2,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,24,00,12,60,14,NNN,1,2,10,UU,,,,11,1,659,S,FAXINA,AVE,,,City of La Puente,CA,91744,,,0,0,0,0,,419,,,NNN,Unintentional,"Cooking area, kitchen",Heat source: other,Exterior wall covering or finish,"Wood or paper, processed, other",Flammable liquid or gas spilled,"Structural component or finish, other",UU,Extinguish,,None Present,None Present,,1 or 2 family dwelling,,,,
IL,6.0,5,3,3.0,0.0,4125.0,3.0,Y,N,N,IL_CS931_11282019_0842829_0,Y,3.0,294.0,2019,11,28,0,61465.044642857145,1256.5982142857142,90.4,61.7,11.1,52.2,90.0,16.5,65.8,3.4,70.0,31.7,0.1818040814517737,0.1470829363408743,N,2,1,UU_,UU_,UU_,UU_,4,not given_,UU_,not given_,11.2,2.6,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,21,UU,UU,UU,UU,,1,2,UU,,,,,11,1,1524,W,THORNDALE,AVE,,,Chicago,IL,60660,,X15946 BL N CLARK ST X2596,0,0,0,0,,429,,,NNN,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,,Extinguish,,None Present,None Present,,Multifamily dwellings,,,,
TX,1.0,2,2,1.0,0.0,2000.0,1.0,Y,U,N,TX_DR307_07042020_0000532_0,Y,6.0,7.0,2020,7,4,22,106992.37168141594,1747.7787610619473,97.0,11.2,12.1,30.7,89.9,17.7,66.0,36.9,48.0,18.4,0.051586668792856,0.0265507893477914,N,4,1,11,3,UU_,UU_,4,9,UU_,UU_,91.29999999999998,0.3,1.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,47,54,UU,UU,NN,NNN,1,2,UU,UU,,,,12,1,1015,,SAGEWOOD,DR,,,JUSTIN,TX,76247,,,0,0,0,0,,419,NNN,,,Unintentional,"Vehicle storage area; garage, carport",Fireworks,Undetermined,Undetermined,,Undetermined,UU,Salvage & overhaul,,None Present,Undetermined,,1 or 2 family dwelling,,,,
CA,500.0,U,2,5.0,1.0,45000.0,3.0,N,1,1,CA_30065_07192019_0080591_0,N,15.0,84.0,2019,7,19,23,86006.14285714286,2742.4017857142853,89.2,51.6,7.5,67.8,94.0,13.1,55.4,23.3,56.0,13.0,0.427546852100159,0.0270042720384171,N,0,8,11,UU_,4,4,4,9,not given_,not given_,66.80000000000001,2.5,0.1,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,09,UU,42,41,NN,NNN,1,2,,,1,1,1,86,1,3395,,MICHELSON,DR,,3335,IRVINE,CA,92612,,,0,0,0,0,1,429,NNN,N,NNN,Cause undetermined after investigation,"Egress/exit, other",Undetermined,Decoration,Plastic,,,,Investigate,,Present,Detectors Present,,Multifamily dwellings,,,,Smoke
TX,1.0,2,3,1.0,0.0,1396.0,1.0,Y,N,N,TX_DH807_12112019_0249795_0,N,6.0,106.0,2019,12,11,16,47814.08035714285,1140.267857142857,93.8,48.6,8.9,4.7,67.5,10.0,55.2,4.8,75.0,13.0,0.062388406999113,0.2316872285770236,N,1,1,1,4,2,6,4,not given_,not given_,not given_,25.1,0.3,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,14,66,23,65,12,,1,2,,,,,,11,1,8023,,OLUSTA,DR,,,Dallas,TX,75217,,COAHUILA DR,0,0,0,0,,419,,,,Unintentional,"Common room, den, family room, living room, lounge",Candle,Cabinetry (including built-in),"Fiberboard, particleboard, and hardboard",Heat source too close to combustibles.,,,Extinguish,,None Present,None Present,,1 or 2 family dwelling,,,,
IL,1.0,2,2,2.0,1.0,250.0,1.0,Y,1,N,IL_CN132_10182021_0042915_0,Y,4.0,57.0,2021,10,18,16,85412.92561983471,1422.1983471074382,93.8,75.8,11.4,41.8,88.8,23.2,61.2,19.0,48.0,7.6,0.2629218558430664,0.0528005420403949,N,2,1,UU_,1,UU_,UU_,4,9,not given_,not given_,31.2,1.2,0.4,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,26,12,UU,UU,UU,NNN,1,2,,,1,,,11,1,9004,,WEST OAKS,AVE,,,DES PLAINES,IL,60016,,,0,0,0,0,U,419,,,811,Unintentional,"Laundry area, wash house (laundry)","Radiated, conducted heat from operating equipment",Undetermined,Undetermined,Undetermined,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,Clothes dryer,Smoke
TX,1.0,4,3,1.0,0.0,2004.0,1.0,Y,1,N,TX_GC411_09302021_003875_0,Y,6.0,140.0,2021,9,30,23,129067.1652892562,1622.628099173554,95.7,14.1,11.1,37.2,88.3,14.9,69.5,32.4,49.0,9.4,0.0368973240598844,0.0925615937757868,N,7,1,6,5,1,6,4,not given_,1,6,85.6,0.5,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,74,73,11,64,62,,1,2,11,64,1,,,11,1,5617,,ICEBERG,CT,,,Midlothian,TX,76065,,,0,0,0,0,1,419,NNN,N,,Act of nature,"Attic: vacant, crawl space above top story, cupola",Lightning,Exterior roof covering or finish,Plywood,Storm,Exterior roof covering or finish,64,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
TX,1.0,2,4,1.0,0.0,1500.0,1.0,Y,U,N,TX_NP202_06192019_457_0,Y,19.0,106.0,2019,6,19,0,68073.99107142857,1044.669642857143,86.0,5.4,13.3,11.0,79.5,15.7,57.3,33.3,47.0,11.2,0.0693750637169946,0.0212050158018146,N,2,1,1,4,UU_,UU_,4,not given_,UU_,UU_,69.1,0.0,0.3,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,21,66,UU,UU,11,,1,2,UU,UU,,,,11,1,1021,,FORGOTTEN,LN,,,Alvarado,TX,76009,,,0,0,0,0,U,419,NNN,N,,Unintentional,Bedroom - < 5 persons; included are jail or prison,Candle,Undetermined,Undetermined,Abandoned or discarded materials or products,Undetermined,UU,Extinguish,,None Present,Undetermined,,1 or 2 family dwelling,,,,
IL,3.0,5,4,0.0,1.0,1875.0,0.0,Y,1,N,IL_CS931_11082019_0793832_0,Y,4.0,364.0,2019,11,8,0,84211.66071428571,1443.1875,92.4,84.9,7.1,51.6,86.0,12.1,70.0,-2.7,46.0,14.8,0.246231920832276,0.0493402689672671,1,2,1,UU_,UU_,UU_,UU_,4,not given_,UU_,not given_,11.6,2.5,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,21,UU,UU,UU,UU,,1,2,UU,,1,,,11,1,4935,N,FRANCISCO,AVE,,,Chicago,IL,60625,,X12859 BL W ARGYLE ST X228,0,0,0,1,,419,,,NNN,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,,Extinguish,,None Present,Detectors Present,Asleep,1 or 2 family dwelling,,,,Smoke
GA,1.0,2,3,1.0,0.0,2100.0,1.0,Y,N,N,GA_04405_08022021_0554414_0,Y,9.0,189.0,2021,8,2,15,125560.71074380164,1663.1404958677688,87.5,57.6,9.1,73.9,95.7,16.4,64.0,27.9,65.0,0.0,0.0546523261630815,0.16774012006003,N,7,1,UU_,1,UU_,UU_,4,9,not given_,not given_,44.5,0.3,0.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,74,13,UU,UU,UU,NNN,1,2,,,,,,11,1,758,N,Parkwood,RD,,,Decatur,GA,30030,,,0,0,0,0,2,419,,,NNN,Unintentional,"Attic: vacant, crawl space above top story, cupola",Arcing,Undetermined,Undetermined,Undetermined,,,Extinguish,,None Present,None Present,,1 or 2 family dwelling,,,,
GA,10.0,2,3,2.0,1.0,3000.0,0.0,Y,1,N,GA_04405_03082022_0160032_0,Y,2.0,285.0,2022,3,8,21,59435.0,1320.0,90.5,76.4,15.2,28.4,83.7,15.8,64.6,12.4,83.0,7.6,0.0297497193422703,0.8731757247573136,N,2,1,UU_,UU_,UU_,not given_,4,9,not given_,not given_,50.3,0.7,0.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,24,UU,UU,,UU,NNN,1,2,,,1,,,11,1,1247,,Adcox,RD,,,Stone Mountain,GA,30088,,,0,0,0,0,,429,,,NNN,Unintentional,"Cooking area, kitchen",Undetermined,Undetermined,,Undetermined,,,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
TX,1.0,2,2,1.0,0.0,841.0,1.0,Y,N,N,TX_DH712_07302019_1914816_0,N,6.0,101.0,2019,7,30,22,74816.54464285713,1483.5,94.7,42.8,8.0,20.2,76.3,14.6,65.6,38.0,40.0,0.0,0.1984132145411979,0.1194966508421668,N,7,8,UU_,UU_,1,6,4,not given_,not given_,not given_,48.6,0.6,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,76,UU,17,63,UU,,1,2,,,,,,81,1,1012,,EDGEFIELD,DR,,,GARLAND,TX,75040,,,0,0,0,0,2,419,NNN,,,Unintentional,Wall surface: exterior,Undetermined,Structural member or framing,"Sawn wood, including all finished lumber",Undetermined,,,Incident command,,None Present,None Present,,1 or 2 family dwelling,,,,
TX,1.0,4,4,2.0,0.0,2100.0,2.0,Y,1,N,TX_HA615_11242022_0008695_0,Y,7.0,178.0,2022,11,24,17,57293.0,1122.0,91.7,39.8,16.7,16.9,81.3,20.0,57.3,20.6,96.0,22.3,0.088883557741326,0.1846942753471077,N,4,1,6,5,1,9,4,not given_,not given_,not given_,40.3,0.3,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,40,73,18,99,62,,1,2,,,1,,,11,1,718,,LAUGHING GULL,LN,,,TEXAS CITY,TX,77590,,,0,0,0,0,,419,,,,Act of nature,"Storage area, other",Lightning,Insulation within structural area,Multiple types of material,Storm,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
CA,100.0,1,4,6.0,0.0,10000.0,2.0,N,1,1,CA_19105_02092019_183_0,N,5.0,149.0,2019,2,9,3,24389.0625,820.0714285714286,83.7,26.5,30.7,37.5,90.3,19.7,45.1,11.9,63.0,16.6,0.2678914597586286,0.3056345606887539,N,2,1,1,4,3,7,4,not given_,not given_,not given_,32.1,16.7,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,21,65,31,71,10,,1,2,,,5,1,1,11,1,00103,W,4TH,ST,,,LOS ANGELES,CA,90013,,4TH                         ST,0,0,0,0,1,429,NNN,,,Intentional,Bedroom - < 5 persons; included are jail or prison,Cigarette lighter,"Mattress, pillow","Fabric, fiber, cotton, blends, rayon, wool","Misuse of material or product, other",,,Extinguish,,Present,Detectors Present,,Multifamily dwellings,,,,More than 1 type present
TX,1.0,2,2,1.0,0.0,1300.0,1.0,Y,1,N,TX_KA926_09202019_9200679_0,N,8.0,79.0,2019,9,20,16,58387.47321428571,1489.2589285714284,97.7,37.0,10.8,12.0,78.5,11.8,57.0,29.1,75.0,14.8,0.0689698930871482,0.4314901176993115,3,2,1,5,2,7,not given_,4,9,2,6,48.0,0.2,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,24,41,76,,53,NNN,1,2,23,64,1,,,11,1,4711,,BEECHAVEN,DR,,,Houston,TX,77053,,,0,0,0,0,,419,,,NNN,Unintentional,"Cooking area, kitchen","Heat, spark from friction","Cooking materials, including edible materials",,Equipment unattended,Cabinetry (including built-in),64,Extinguish,,None Present,Detectors Present,Unattended or unsupervised person,1 or 2 family dwelling,,,,Smoke
TX,1.0,2,2,1.0,0.0,2000.0,1.0,Y,1,N,TX_KA417_10262019_1047181_0,Y,6.0,14.0,2019,10,26,14,80752.84821428571,1424.7589285714284,95.5,44.2,9.7,26.1,79.4,9.3,64.4,11.2,77.0,14.8,0.1124235664189764,0.3177069123240623,N,5,8,2,1,9,UU_,4,not given_,not given_,not given_,84.7,0.6,0.1,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,55,10,00,UU,20,,1,2,,,1,,,80,1,9215,,Black Tooth Way,,,,Humble,TX,77396,,,0,0,0,0,,419,,,,Unintentional,"Duct: hvac, cable, exhaust, heating, or AC","Heat from powered equipment, other","Item First Ignited, Other",Undetermined,"Mechanical failure, malfunction, other",,,"Information, investigation & enforcement, other",,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
